Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
811,Hufflepuff,Nadine,Vieira,1997-09-02,Left,7899,662.396795248001,4.92315490352019,-6.62396795248001,3.568,-253.041610081114,443.850981642346,9.8947086356579,1013.11542045322,11.4235308694107,0.567530770468617,-242.1779,50.23
812,Slytherin,Chanda,Hahn,1997-08-16,Right,33803,-677.224084028047,-4.27685296093187,6.77224084028047,-3.606,-696.006721183631,352.902912698572,5.90787771919519,1068.51814311131,9.40583959099235,-0.9122931469588,-246.56322,-92.96
813,Hufflepuff,Joni,Teal,1998-08-29,Left,37313,,4.36667777350007,-4.91433516666074,5.245,-590.268098109374,427.411957171327,7.37209520283296,1050.25497612315,8.94920127641468,-0.37267159208305,-242.7418,-0.56
814,Slytherin,Rae,Farmer,2001-11-02,Left,54773,-375.027443941764,-4.96081891217195,3.75027443941764,,-456.98508895474,436.051144509636,4.26595436567616,1045.43424717063,9.99141361843563,0.0274813109995325,-250.73117,-46.97
815,Hufflepuff,Lorenzo,Mccombs,1997-03-18,Right,55256,-571.0936490004,6.23129069184551,5.710936490004,4.755,498.330858358909,619.504066241494,5.58227805509218,1055.1905192994,7.73279331287583,-1.01090619336685,-229.43918,-6.36
816,Slytherin,Darrel,Matney,2000-06-10,Left,38924,-727.304001250182,-4.84033081037007,7.27304001250182,-4.299,-646.033200171752,345.537446081157,5.96852665453887,,8.81338417246775,0.817265539126326,-247.33566,-107.34
817,Ravenclaw,Marquita,Hills,2000-09-21,Right,,-503.324677717985,6.25075906496718,5.03324677717985,5.293,521.855577939956,613.495124196233,4.40060535789698,1031.35091871548,4.341988199466,0.249221937636639,-231.03647,3.23
818,Ravenclaw,Dewey,Clough,1999-08-25,Left,25772,-416.264577229562,6.01174498126938,4.16264577229562,4.957,382.767126683975,584.102416234741,2.10746863784871,1058.56722506512,6.7504715345446,-0.34570997819661,-230.97128,59.04
819,Ravenclaw,Juli,Trujillo,2000-02-18,Right,58803,-449.722584111263,7.05649008620886,4.49722584111263,6.143,580.083181273386,632.026852764562,3.60803864435765,1048.67493532315,5.43748927738719,1.31416899995524,-229.49254,19.02
820,Gryffindor,Sidney,Alcorn,1997-12-03,Left,-2464,940.398079410854,2.92434777286126,-9.40398079410854,6.958,-262.14166463299,435.191395489426,9.91382771682423,1018.8519232871,11.827777626138,0.371717746190765,-242.52014,39.62
821,Hufflepuff,Alana,Kersey,1998-01-03,Left,33845,479.809917239206,3.84639277216591,-4.79809917239206,5.033,-522.346304218574,465.035123569199,5.07360384945138,1042.98566972329,8.68967083735227,0.301863971742951,-243.17674,43.56
822,Slytherin,Candi,Sykes,1998-10-24,Left,39617,-455.408567168483,-4.94960497283222,4.55408567168483,-4.825,-472.053565516774,419.339889756453,4.70616414724587,1054.68168075317,11.0164325520775,-0.165740882356457,-249.27836,-47.18
823,Ravenclaw,Nora,Lynch,1996-11-28,Right,74035,-203.879086920063,8.6175233984431,2.03879086920063,7.95,487.915678082151,620.238824980703,6.94868340374908,1057.25067727364,6.58349262623966,0.0440575588522644,-229.08538,-28.52
824,Slytherin,Fletcher,Byrnes,2000-03-10,Left,46521,540.609246190894,5.38433674596866,-5.40609246190894,7.361,-605.516736492423,433.113823394432,4.11126098434985,1050.70032300527,5.11283337122973,-1.22722169212208,-242.49289,21.15
825,Ravenclaw,Branden,Ladd,2000-04-14,Right,84971,-503.009842368819,5.74354859387698,5.03009842368819,5.665,519.43504211368,618.362784192858,4.44370071323712,1035.73582412457,3.53983559289629,1.27011020531153,-231.97316,-28.5
826,Hufflepuff,Darius,Leblanc,1998-11-02,Right,39459,604.874122100812,4.62413931731631,-6.04874122100811,4.418,-601.034364472205,399.929534053839,-1.60328186807594,1063.29843112512,2.82479292455567,0.960867246535608,-247.62805,74.4
827,Ravenclaw,Karrie,Eddy,2001-02-05,Right,51956,-483.243150547893,8.2473527918238,4.83243150547893,6.279,772.460131818255,643.715737277199,6.07923191938279,1070.01680368832,8.35564578994739,1.26100992901191,-226.12874,-8.74
828,Ravenclaw,Lenny,Necaise,1997-11-07,Left,13451,-671.706557543674,2.7639786806681,6.71706557543674,2.891,472.096291714097,583.465496623928,4.44132747401316,1063.31118981589,10.3017477327482,1.11724078052149,-230.655,21.37
829,Slytherin,Renato,Peel,2001-08-14,Right,73077,-397.449696409421,,3.97449696409422,-5.867,-315.64394026115,406.583237686655,4.85944401664274,1030.6508809782,7.46173066317878,1.32594589934055,-253.27786,-91.41
830,Gryffindor,Stephanie,Withrow,1998-09-29,Right,47557,604.275274278412,-6.07454388914334,-6.04275274278412,4.286,-518.537197682262,560.688975323143,-5.03807077873344,923.32965923254,0.777120662971625,-0.115513455679534,-255.92169,194.8
831,Ravenclaw,Rhoda,Stapleton,2001-09-16,Left,93900,-255.109946790525,5.74536911313956,2.55109946790525,8.169,606.610622327742,630.285760663215,3.81041391901218,1042.62389198539,2.67755293278832,-0.115559814426646,-232.30561,-38.32
832,Ravenclaw,Dillon,Shelly,1998-06-12,Left,35599,-584.858424560577,4.17051749935737,5.84858424560577,3.92,389.161870494653,560.606378823434,3.60848359114805,1041.97549007396,5.61223999081237,0.946328881335892,-232.1417,15.38
833,Hufflepuff,Ladonna,Chun,1997-07-04,Left,69837,387.612988609817,2.13249922759501,-3.87612988609816,5.38,-478.27962952544,403.278451813018,6.57630397201435,1057.91754861009,5.50255134701954,-0.104420020299105,-245.2018,-79.69
834,Hufflepuff,Sherry,Kelso,2000-02-13,Right,36526,558.626176524331,2.46736560325789,-5.58626176524331,5.328,-606.730907335658,425.265426228548,7.41261330644628,1058.2857090051,10.1665126358084,-0.385447033494488,-244.27058,-15.48
835,Gryffindor,Arron,Maldonado,1999-02-10,Left,66711,459.665695872424,-5.39159310213941,-4.59665695872424,3.572,-599.502839258957,598.092717699784,-6.53177389089504,933.275458268759,0.573777455114558,0.181140517962786,-255.96326,200.33
836,Hufflepuff,Paulina,Parks,1997-07-29,Left,,314.3322468894,4.98042095885045,-3.143322468894,4.696,-611.6499832995,424.328539659072,5.95536522072268,1054.10612560352,6.96137359812817,1.71798121189918,-242.42436,-4.76
837,Ravenclaw,Gabriel,Stclair,1999-11-16,Right,25985,-328.140859555859,3.92004040370864,3.28140859555859,5.273,440.042684675577,603.020245658408,3.6067555195654,1056.72965848835,9.00627564604577,1.52706512056244,-231.85209,40.09
838,Ravenclaw,Carey,Stewart,2001-03-09,Right,64471,-657.682495569977,4.96084239232935,6.57682495569977,3.948,480.108201388146,609.773538410718,6.75039621674403,1046.96560680766,7.56755233081107,-0.878369792868521,-230.56194,-37.19
839,Gryffindor,Florencio,Bogan,2001-03-23,Right,36187,481.043793789095,-6.13787980353259,-4.81043793789095,4.767,-680.441033741029,561.812525381282,-4.51016262609455,941.997556130961,2.92648656160841,-0.0342229097302662,-253.78818,192.73
840,Hufflepuff,Valerie,Fender,1999-05-14,Right,60284,355.543806614923,0.439318821169408,-3.55543806614923,5.305,-497.595006335487,407.521673999622,4.17461467447761,1065.43688173892,5.49809605966731,-0.896645986667279,-246.19526,-57.45
841,Gryffindor,Spencer,Lovelace,1998-04-11,Left,62960,650.971389120211,-5.0297828032679,-6.50971389120211,3.974,-581.590245755393,593.560367696623,,953.470823267563,3.84100607127904,-2.35694526701208,-255.63398,174.5
842,Slytherin,Darwin,Tompkins,2000-04-16,Right,33487,-587.450973594702,-1.71253893886412,5.87450973594702,-6.313,-488.523264248354,415.772570281156,3.39278302628702,1040.40259063592,8.99327009848959,-0.914608680406769,-247.81067,5.51
843,Gryffindor,Traci,Flora,1999-07-11,Left,25998,,-4.10676756032552,-8.67462535567327,5.622,-169.458863855914,637.952468402432,-3.80629370032267,948.943295594853,6.50627351002275,0.239128635108022,-251.83724,233.26
844,Hufflepuff,Dee,Mccurdy,1998-07-19,Right,59072,547.258063052995,3.75616489025953,-5.47258063052995,4.987,-448.107623081817,420.960898098254,,1048.49808679249,5.92489857987952,0.28144375956389,-245.40747,-22.07
845,Gryffindor,Erwin,Baldwin,1999-03-15,Left,46674,341.989993930929,-5.44145368104596,-3.41989993930929,4.196,-844.629079888765,587.55021202971,-6.28241118466718,945.337201504563,2.3990511265677,0.11693202513239,-253.843,215.44
846,Hufflepuff,Lupe,Durand,1998-01-30,Right,55709,418.228196989006,6.95107973159205,-4.18228196989006,3.956,-343.249155867463,363.805538021667,5.34262747554689,1038.66509354164,1.88651865256731,-0.630519720366694,-243.8071,-20.89
847,Slytherin,Sherri,Watts,1999-07-23,Right,44724,-654.733824905982,-2.72542993921281,6.54733824905982,-1.422,-636.960631129729,396.323152293,6.77565170066003,1028.24842108496,7.02333644989531,-0.981721004603621,-244.35507,-70.31
848,Hufflepuff,Graham,Lake,1997-07-14,Right,56473,538.568854190654,5.8552716869443,-5.38568854190654,4.179,-560.491930616439,404.768517110635,5.72895105868641,1051.64068101431,5.87086726797876,,-244.92905,-6.57
849,Hufflepuff,Lena,Plunkett,1997-07-13,Left,50991,248.99652825265,6.08412948528143,-2.4899652825265,3.162,-567.444951579971,400.855511465553,3.31168146051682,1052.62566060978,3.91780424766376,0.28401644282867,-243.77948,15.64
850,Ravenclaw,Reba,Labelle,2001-07-05,Right,48646,-248.353125892104,8.60671000023895,2.48353125892104,6.723,128.716454283258,615.702259225333,4.19028316377904,1031.21474286392,6.11665165329009,0.86127680490926,-230.59103,70.43
851,Slytherin,Chi,Keller,1997-03-20,Left,43311,-596.991908067804,-1.70552472242705,,-5.463,-570.532437610371,390.803269766355,4.82149336230498,,7.59474424921634,0.818095949424881,-247.80215,-29.06
852,Ravenclaw,Bridgette,Reiter,1998-03-15,Right,60300,-543.097804120942,4.34085543846631,5.43097804120943,5.689,512.542824829167,640.208198175245,4.91918814202359,1050.66532147794,7.58749538316982,0.213722620022627,-230.3755,-10.11
853,Hufflepuff,Alice,Joyner,2001-01-30,Right,71132,171.377347338662,4.82046250499804,-1.71377347338662,6.827,-579.997564612185,407.458862579321,4.27992161144024,1060.39969075251,2.20815462435296,-0.819499798248431,-241.66058,-52.34
854,Slytherin,Daniela,Bone,2001-07-19,Right,16649,-654.105443191999,-5.6023748317652,6.54105443191999,-3.887,-447.833666989532,406.688585205981,5.33304575978734,1067.03882613793,12.1356405093924,0.492501983592664,-245.69602,-55.83
855,Slytherin,Noreen,Reinhart,1997-08-12,Right,50942,-426.994637800998,-5.47591424939002,4.26994637800998,-6.911,-413.841604404169,404.038341730029,4.10930110473905,,10.3050709743156,-1.26932656770973,-252.39653,-58.66
856,Slytherin,Adelaide,Hardy,1998-04-01,Left,35405,-562.699441972094,-2.0330196866007,5.62699441972094,-6.146,-825.12535902141,353.186183792333,4.06590453032653,1076.15322709371,9.98196305628462,-1.07850957559187,-249.01959,-43.04
857,Slytherin,Hillary,Alcorn,2000-06-18,Left,22619,-714.851529265492,-4.68890237466378,7.14851529265492,-2.962,-612.552537697161,384.775676287842,8.33792321824992,1043.32638778618,11.0835123045858,1.10719299279461,-244.30677,-81.08
858,Ravenclaw,Alpha,Pritchett,2000-01-02,Left,51404,-365.093161354362,3.18341619529582,3.65093161354362,5.322,575.468295296194,626.406919427732,4.06784177286269,1043.41892732332,7.46033424512629,-0.25742896132559,-232.80917,7.65
859,Gryffindor,Filiberto,Albritton,1998-03-03,Left,44976,509.51791087516,-3.91026829941929,-5.0951791087516,5.509,-575.000935986611,627.825906738559,-4.70858761064417,977.655640671791,5.94812545635515,0.118233110663814,-250.84832,197.92
860,Gryffindor,Jodi,Fishman,1998-07-31,Right,69057,415.388159822349,-4.13639613667017,-4.15388159822349,3.33,-809.177684330224,679.209187719977,-6.95516346463088,948.408008893461,4.73907668132395,-1.19597450057797,-254.39627,248.44
861,Ravenclaw,Valentine,Dale,1998-09-15,Right,60716,-599.198660110723,5.34668986397348,5.99198660110723,4.32,632.76608904901,587.76338056069,3.49521556871206,1035.62033142769,3.31410876062,0.388284233485132,-231.5922,-7.21
862,Gryffindor,Bobby,Penn,2001-04-23,Left,36751,536.590474510927,-2.94799481319156,-5.36590474510927,7.789,-377.68344101312,614.349120720553,-4.98555134190034,970.249498036915,3.31544653190031,0.818687352121006,-248.1867,197.02
863,Hufflepuff,Chanel,Beal,1997-12-23,Right,46440,717.44396153228,3.8529117742638,-7.1744396153228,3.906,-651.604917774044,372.189548288266,4.10469690143015,1068.14498386069,6.56507942265392,0.539071191414303,-248.2446,-3.05
864,Hufflepuff,Audra,Costello,1997-02-14,Left,49948,541.712771757043,4.10710448307189,-5.41712771757043,5.946,-366.753431929895,407.07801654789,4.55656687243926,1042.04063899169,3.93918999253927,0.990456479910583,-244.36753,-8.31
865,Gryffindor,Keith,Pacheco,2000-10-21,Left,48897,405.400486044,-7.69464139699706,-4.05400486044,2.269,-732.16773353707,566.295850429428,-4.88470588727506,927.979689012855,2.78145544978594,0.47235421937634,-257.21311,191.6
866,Slytherin,Susana,Nowell,2001-04-04,Left,23872,-635.86635859325,-4.46823343432721,,-5.051,-405.541266638299,407.986740606556,4.22341126567423,1058.30838518544,10.6334301404545,-0.70461366392903,-246.88497,-36.31
867,Hufflepuff,Edmundo,Hixson,2001-04-14,Right,62196,321.503919953246,7.27810675195341,-3.21503919953246,3.308,-387.308295703958,365.701732937071,4.105306659125,1044.43698591336,1.06470301309482,-0.213320672125724,-244.09075,-17.4
868,Gryffindor,Belva,Cody,1996-12-24,Right,67149,685.099873688191,-2.94146858184711,-6.85099873688191,5.082,-385.987537734455,674.980217499662,-5.99438039453759,951.585213786946,3.9551257349596,-0.5574201382583,-253.07694,227.96
869,Gryffindor,Virgil,Mackay,1999-09-04,Left,15933,626.580642478319,-3.35772603471838,-6.26580642478319,8.893,-475.11116938288,557.618139325385,-4.80556551209558,950.853334734928,1.3826429510166,-0.545094596121634,-248.45249,210.13
870,Slytherin,Abdul,Stuart,2000-11-05,Right,43042,-541.238733674765,-4.18651109534472,5.41238733674765,-6.939,-498.006549985484,369.895112698496,4.02250648579374,1061.37661903952,9.3186573769953,0.774351922754225,-250.81924,-60.91
871,Slytherin,Jamison,Salazar,1998-01-28,Right,48146,-615.492598965523,-6.19696802524933,6.15492598965523,-4.516,-377.117478886338,393.386225045322,6.17586278927453,1040.99367729239,8.90933082433298,2.3432371054073,-248.81811,-98.52
872,Hufflepuff,Jess,Lavoie,1998-01-29,Left,48394,466.037360535213,5.33502307930417,-4.66037360535213,5.137,-582.577422747402,,3.89036316127931,1055.64803109967,4.79879268743034,0.854920424174121,-244.07563,9.58
873,Slytherin,Christine,Merrill,2001-07-26,Right,37018,-535.93083868708,-1.49613554557626,5.3593083868708,-4.615,-505.815896469127,417.633131109613,2.8988197972925,1044.27383773152,7.99812841796302,-1.14808373027518,-247.104,0.36
874,Hufflepuff,Belen,Negrete,1999-08-19,Right,23688,725.789546673806,6.6297646869727,-7.25789546673806,2.381,-108.990205662103,383.078193852896,5.71033773274621,1012.78561875151,4.75671805584888,-2.45397467850676,-245.45418,53.58
875,Hufflepuff,Nancy,Quiroz,2000-08-09,Left,60583,580.10374709636,2.45400667583467,-5.8010374709636,7.703,-652.038906131164,407.888915544271,4.99874058553874,1068.8933354992,5.72799232268193,-0.509736648258973,-244.98347,-48.21
876,Hufflepuff,Jody,Obrien,2001-02-09,Right,27663,796.046585728554,3.34741749091569,-7.96046585728554,,-346.085884987841,411.742754241263,4.6646740987194,1038.63022242018,7.03448092113486,0.486110043725175,-246.39943,36.09
877,Ravenclaw,Hilario,Keefer,1997-03-23,Left,59061,-652.034006014943,8.38971896801231,6.52034006014943,3.635,114.303001195225,577.686931146254,6.16773944379923,1009.88267354651,4.29062559611899,-0.458528895594327,-230.61707,28.39
878,Ravenclaw,Eugene,Stearns,1997-08-14,Right,54385,-533.521184255004,4.3041127530277,5.33521184255004,4.874,643.818566833216,607.185597917441,,1061.29390721225,7.54084694544469,0.177535174984572,-230.62513,-31.01
879,Gryffindor,Normand,Kroll,2000-05-26,Left,30074,569.436312007265,-5.15378300128897,-5.69436312007265,6.479,-350.956254607745,573.910363324721,-4.01358073566029,948.75937371976,2.74401498492383,0.103035943202711,-250.98901,183.22
880,Gryffindor,Brian,Tatum,1998-10-16,Right,47805,423.088939397669,,-4.23088939397668,6.09,-583.97471628933,654.637671005181,-6.10227105413492,974.157360382277,4.87323724629756,1.39334061097488,-249.47959,222.88
881,Slytherin,Idella,Whitfield,2000-09-18,Left,31850,-759.93929802545,-2.7981854981592,7.5993929802545,-4.848,-814.791627263135,312.828272262284,6.6518906413346,1064.58795464757,8.47688866959862,2.51253021452172,-246.48158,-96.39
882,Hufflepuff,Luz,Wallace,1998-04-09,Left,44875,641.451945951953,2.76339310702795,-6.41451945951953,6.335,-337.985656872327,454.202307450165,1.88345960606733,1039.47162288639,4.6045808303092,0.162175636860092,-245.68055,41.82
883,Slytherin,Brain,Milburn,2000-06-30,Right,56679,-503.635952342067,-7.20944238857375,5.03635952342067,-7.459,-457.011306419524,368.069315821654,3.43123971360543,1080.9521410412,10.1839185397392,-0.474565627724011,-253.95518,-105.66
884,Gryffindor,Eusebio,Myrick,1999-10-10,Left,23655,570.092867649193,-4.11076325279112,-5.70092867649193,5.437,-631.204248885347,624.308892077912,-6.10308546670304,948.101166338636,4.89092961579551,0.991104735538492,-251.51097,263.5
885,Gryffindor,Robin,Hoy,1997-01-31,Right,75321,731.238654464502,-4.54964496016771,-7.31238654464502,2.776,-851.417369011414,627.391767469559,-6.90875923282553,910.392756776666,1.46325865901186,0.764906580832121,-259.51864,256.57
886,Slytherin,Max,Grier,1998-10-30,Right,52164,-530.191959790922,-4.11021729912165,5.30191959790922,-6.355,-591.97589217806,361.930999114792,3.3949897139821,1067.7545771629,8.31388976189834,-1.58099484162103,-251.37092,-72.36
887,Slytherin,Sonja,Whipple,1998-08-20,Right,50686,-470.708544452935,-2.40505090029104,4.70708544452935,-5.345,-728.30662076608,394.685687838208,3.3669041013729,1060.69425418768,8.97817322386546,-0.627737576723394,-249.94647,-33.37
888,Slytherin,Pierre,Handy,1999-05-10,Right,46303,-415.854202042294,-4.16638629876992,4.15854202042294,-5.82,-538.43465459857,410.957770697081,4.96561183878556,1047.47937518892,10.618346240855,0.216185634889703,-250.58672,-42.85
889,Slytherin,Bruno,Rawlings,1996-12-23,Right,40320,-559.389948888937,-6.46135332686887,5.59389948888937,-5.444,-521.751426586216,377.429164486618,7.18815237867918,1052.93422030583,11.3905315228514,-0.66974416410713,-249.73342,-101.09
890,Slytherin,Neil,Wisniewski,2000-07-27,Left,51390,-524.885484790412,-3.38856856522313,5.24885484790412,-5.738,-353.589926173744,421.599331082031,3.50751770877446,1031.73057553753,7.55206726809008,-0.322912911182387,-249.62402,-29.13
891,Gryffindor,Marc,Vogt,1997-12-27,Right,37362,649.242576127099,-6.22892046539193,-6.49242576127099,4.768,-548.559475069878,554.330115083922,-4.49666889426697,,1.37976255473556,0.247939387061853,-255.47225,202.92
